id,timestamp,market_id,market_name,token_id,outcome,price,bid,ask,spread,volume_24h,bid_depth,ask_depth,created_at
46465,1771923424,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,18068,18068,
46467,1771923424,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,17382,17382,
46473,1771923424,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17464,17530,
46451,1771923365,"0x38bfc4701a02a307212697a41a16050b8e213642b71e1ba0096bf0275397f4f7","Bitcoin Up or Down - February 25, 3:45AM-4:00AM ET","81698993793045306747668716492533987092869036555343286259527407306393441832445","Up",0.5,0.01,0.99,0.98,0,17079,17079,
46453,1771923365,"0x9e5bec140612eb91c872f7de1a58a20ba926c3f9989beaf259e054b9728f6d70","Ethereum Up or Down - February 25, 3:45AM-4:00AM ET","9381949155632965143055173647239185238681813106913674123274469483882668683308","Up",0.5,0.01,0.99,0.98,0,16715,16715,
46459,1771923365,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17464,17530,
46443,1771923304,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17464,17530,
46447,1771923304,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18536.29,18536.19,
46435,1771923244,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17464,17530,
46439,1771923244,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18536.29,18536.19,
46427,1771923184,"0x49e696519a2627855dd85bd82ce240577c4930c667ebf5993c5ffc2071eafb7c","Ethereum Up or Down - February 25, 3:30AM-3:45AM ET","51409154231592920493056792409069978942993256506992293078005552150286297671556","Up",0.5,0.01,0.99,0.98,2,17464,17530,
46431,1771923184,"0xa548396c84b940435cdce381642b06eaec630c463aa2db0be4ee09a6ce443205","Bitcoin Up or Down - February 25, 3:30AM-3:45AM ET","54003048977342199831432021148444281464144325199698055185032835023622204247805","Up",0.5,0.01,0.99,0.98,0,18516.29,18516.19,
