id,timestamp,market_id,interval_minutes,log_return,realized_vol_60m,efficiency_60m,vol_bucket,trend_bucket,created_at
2143,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
2153,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
2155,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
2164,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
2186,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
2196,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
2198,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
2207,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
2229,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
2239,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
2241,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
2250,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
2272,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
2282,1771914539,"0x04f62d6872e61b15265c7b323d7ff08289adb3a6aff3369af8657f0d6b696324",12,0,0,0,"LowVol","Range",
2284,1771914539,"0x07a437d0afff1a74b91f2ee67c43830667b0f426634375432875050204087c85",12,0,0,0,"LowVol","Range",
2293,1771914539,"0x45a95fa5d94ab599c39c8b0751c7d47b36f57e2269064a624ff3e82c36da4f83",12,0,0,0,"LowVol","Range",
2315,1771914539,"0xcc8d0e3031912c1dc2216467bd5c9f1199a00acbfb15e5b769c999458d2fd3f0",12,0,0,0,"LowVol","Range",
12,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
31,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
40,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
55,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
74,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
83,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
98,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
117,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
126,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
141,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
160,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
169,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
184,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
203,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
212,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
227,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
246,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
255,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
270,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
289,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
298,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
313,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
332,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
341,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
356,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
375,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
384,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
399,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
418,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
427,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
442,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
461,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
470,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
485,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
504,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
513,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
528,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
547,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
556,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
571,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
590,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
599,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
614,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
633,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
642,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
657,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
676,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
685,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
700,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
719,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
728,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
743,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
762,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
771,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
786,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
805,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
814,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
829,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
848,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
857,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
872,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
891,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
900,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
915,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
934,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
943,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
958,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
977,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
986,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1001,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1020,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1029,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1044,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1063,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1072,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1087,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1106,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1115,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1130,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1149,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1158,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1173,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1192,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1201,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1216,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1235,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1244,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1259,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1278,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1287,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1302,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1321,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1330,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1345,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1364,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1373,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1388,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1407,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1416,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1431,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1450,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1459,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1474,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1493,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1502,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1517,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1536,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1545,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1560,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1579,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1588,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1603,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1622,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1631,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1646,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1665,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1674,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1689,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1708,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1717,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1732,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1751,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1760,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1775,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1794,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1803,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1818,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1837,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1846,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1861,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1880,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1889,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1904,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1923,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1932,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1947,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
1966,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
1975,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
1990,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2009,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2018,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
2033,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2052,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2061,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
2076,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2095,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2104,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
2119,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2138,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2147,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
2162,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2181,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2190,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
2205,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2224,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2233,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
2248,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2267,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2276,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
2291,1771913038,"0x435ae0254ce25862b6a72bee78a4b0ee6956f969dbef9befa586d7ecc45cc676",12,0,0,0,"LowVol","Range",
2310,1771913038,"0xb83f0cdb82c1909f15ccb41baf3325183eb3e5a7cf904d80accffcb7ad970ff2",12,0,0,0,"LowVol","Range",
2319,1771913038,"0xed948fae9e23b9cfa3333728aafbcb175b1d4c790aa69fb8dfe7547597af745b",12,0,0,0,"LowVol","Range",
4,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
21,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
28,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
32,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
47,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
64,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
71,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
75,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
90,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
107,1771868070,"0x6548af3173ab7991aa3e995fd8b369e5076f4f14589fefe01c4d8a007bf1e568",12,0,0,0,"LowVol","Range",
114,1771868070,"0xadd39530f2349e1f78a40c89105d79f68e3901066f22c3897ee7640df273dec5",12,0,0,0,"LowVol","Range",
118,1771868070,"0xbf2387df5272e83f94e2c49f6ff42bc0394864aef87c310402c1a80eed77fd30",12,0,0,0,"LowVol","Range",
133,1771868070,"0x059f8c9c6201ec60ef5efb9e0cb864f4bee42c15e90c64d4128397a02fa886dc",12,0,0,0,"LowVol","Range",
